,RENT_ID,RENT_NM_x,USE_CNT,MOVE_METER,평균이동거리,RENT_NM_y,LAT,LONG
276,440,440. 하늘공원 입구,14023,64939664.16,4630.939468016829,440. 하늘공원 입구,37.57012177,126.88134766
277,441,441.염천교사거리,12553,24202146.47,1927.9970102764278,441.염천교사거리,37.55989075,126.97149658
278,442,442.서울역 서부,4380,6797141.99,1551.858901826484,442.서울역 서부,37.55641556,126.9691925
279,443,443.호암아트홀,3254,5711285.01,1755.1582698217578,443.호암아트홀,37.5621109,126.97071838
280,445,445.대한상공회의소,20478,49769834.48,2430.4050434612755,445.대한상공회의소,37.56015396,126.97410583
281,446,446. 상명대입구,7133,34096417.57,4780.0949908874245,446. 상명대입구,37.60012817,126.95783234
282,447,447. 신영동삼거리,1329,5262566.56,3959.794251316779,447. 신영동삼거리,37.60399246,126.96194458
283,449,449. 일성아파트,3903,17749040.39,4547.537891365616,449. 일성아파트,37.60871887,126.97286224
284,450,450. 효자동 삼거리,15313,34939923.31,2281.7164050153465,450. 효자동 삼거리,37.58360291,126.97254944
285,451,451. 청와대앞길,3565,7400869.94,2075.980347826087,451. 청와대앞길,37.58351517,126.97966766
286,452,452. 동대문 종합시장 버스정류장,11253,23058151.59,2049.0670567848574,452. 동대문 종합시장 버스정류장,37.57123947,127.00440979
287,453,453. 종로오가 지하쇼핑센터 14번출구,18074,38449796.69,2127.354027332079,453. 종로오가 지하쇼핑센터 14번출구,37.57114029,127.00067139
288,454,454. 종로2가 버스정류장 (종각방향),16756,35765083.21,2134.4642641441874,454. 종로2가 버스정류장 (종각방향),37.57035828,126.98638153
289,455,455. 종로6가역 버스정류장(동대문 방향),20000,47734491.42,2386.724571,455. 종로6가역 버스정류장(동대문 방향),37.570961,127.00605774
290,456,456. 숭인2동 주민센터 입구,21186,39992139.59,1887.6682521476448,456. 숭인2동 주민센터 입구,37.57447052,127.0198288
291,457,457. 종로꽃시장 입구 옆,14934,27412411.09,1835.5705832328913,457. 종로꽃시장 입구 옆,37.57131958,127.00720978
292,458,458. 광화문역 5번출구,37548,98352478.61,2619.3799565888994,458. 광화문역 5번출구,37.56989288,126.97756958
293,461,461. 서울지방경찰청,14932,27419966.68,1836.322440396464,461. 서울지방경찰청,37.57436371,126.97236633
294,462,462. 신영동삼거리(북악터널방향),632,2569588.42,4065.8044620253163,462. 신영동삼거리(북악터널방향),37.60351181,126.96206665
295,464,464. 삼청동 골목,14631,32962908.93,2252.949827762969,464. 삼청동 골목,37.58419037,126.98169708
296,465,465. 삼청공원 앞,2274,6471915.08,2846.0488478452066,465. 삼청공원 앞,37.58760452,126.9835968
297,466,466.롯데호텔,7442,20233461.2,2718.820370868046,466.롯데호텔,37.56584167,126.97981262
298,467,467.한국은행,7000,19022097.29,2717.44247,467.한국은행,37.5622139,126.98086548
299,468,468.웨스틴 조선호텔,7227,17464908.2,2416.6193718001937,468.웨스틴 조선호텔,37.56415939,126.97948456
300,469,469.회현역 1번출구,4882,12304187.99,2520.3170811142973,469.회현역 1번출구,37.5592308,126.98014069
301,470,470.회현역 7번출구,4852,12789756.27,2635.976147980214,470.회현역 7번출구,37.55974579,126.98000336
302,471,471.회현사거리 남측,9492,23270435.04,2451.58396965866,471.회현사거리 남측,37.56035995,126.98265076
303,472,472.삼일교(시그니쳐 타워),15939,41720534.85,2617.5126952757387,472.삼일교(시그니쳐 타워),37.56787109,126.98840332
304,473,473.을지로4가역 9번출구,29315,59232902.51,2020.5663486269827,473.을지로4가역 9번출구,37.56605148,126.99798584
305,474,474.동대문역사문화공원역 1번출구 뒤편,32690,82671446.25,2528.952164270419,474.동대문역사문화공원역 1번출구 뒤편,37.56629944,127.00849152
306,475,475.DDP 패션몰,22914,56564226.1,2468.54438771057,475.DDP 패션몰,37.56764984,127.0118103
307,476,476.광희문,12032,26522693.99,2204.346242519947,476.광희문,37.56443024,127.00995636
308,477,477.앰배서더 호텔 주변,7529,16185416.3,2149.743166423164,477.앰배서더 호텔 주변,37.55928802,127.00268555
309,479,479.동대입구역 3번 출구,5430,13387765.27,2465.5184659300185,479.동대입구역 3번 출구,37.55937576,127.00602722
310,480,480.약수역 6번 출구,5981,17529776.18,2930.91058017054,480.약수역 6번 출구,37.55432129,127.01070404
311,481,481.신당역 10번 출구,4588,10036060.13,2187.4586159546643,481.신당역 10번 출구,37.56703186,127.01579285
312,483,483.남산타운아파트 버스정류장,2954,8607708.52,2913.916222071767,483.남산타운아파트 버스정류장,37.54758453,127.00643921
313,484,484.도동삼거리,912,2399144.22,2630.6405921052633,484.도동삼거리,37.55614853,126.97742462
314,485,485.서울역5번출구,15365,48245858.92,3139.984309794989,485.서울역5번출구,37.55677032,126.97319794
315,486,486. 평창동주민센터 앞,1731,6093112.03,3519.9953957250145,486. 평창동주민센터 앞,37.60627365,126.96832275
316,487,487.신석초교앞 교차로 교통섬,12715,47168577.53,3709.6797113645302,487.신석초교앞 교차로 교통섬,37.54364014,126.93830872
317,488,488.푸르메병원,21331,35790431.45,1677.8599901551734,488.푸르메병원,37.58456802,126.88021088
318,489,489.구룡근린공원,5993,10269218.52,1713.5355448022692,489.구룡근린공원,37.58320236,126.88276672
319,490,490.가온문화공원,20949,38189987.25,1822.9981025347272,490.가온문화공원,37.58207703,126.88766479
320,491,491.월드컵파크 4단지,6671,20988495.91,3146.22933743067,491.월드컵파크 4단지,37.57597733,126.88806915
321,493,493.홍대입구역 6번출구,22886,59089283.69,2581.8965170846805,493.홍대입구역 6번출구,37.55657578,126.9288559
322,494,494.신수동주민센터,5246,12397335.6,2363.19778879146,494.신수동주민센터,37.54724503,126.93502808
323,495,495.염리초등학교 앞,16712,57063913.65,3414.547250478698,495.염리초등학교 앞,37.54243088,126.9469986
324,497,497.합정동주민센터 앞,36528,102601005.52,2808.831732369689,497.합정동주민센터 앞,37.551754,126.91230011
325,498,498.연남동주민센터 앞,39037,78959690.41,2022.68848553936,498.연남동주민센터 앞,37.56465149,126.92212677
326,500,500. 어린이대공원역 3번출구 앞,34352,59179934.45,1722.7507699697253,500. 어린이대공원역 3번출구 앞,37.54705048,127.07433319
327,501,501. 광진구의회 앞,31651,61544623.63,1944.476434551831,501. 광진구의회 앞,37.53730774,127.07035065
328,502,502. 자양(뚝섬한강공원)역 1번출구 앞,161005,650550966.29,4040.563748268687,502. 자양(뚝섬한강공원)역 1번출구 앞,37.53186035,127.06719208
329,505,505. 자양사거리 광진아크로텔 앞,35358,63528661.63,1796.7266709089881,505. 자양사거리 광진아크로텔 앞,37.53701019,127.08224487
330,506,506. 금호 어울림 아파트 앞,12991,32729957.15,2519.433234546994,506. 금호 어울림 아파트 앞,37.54906082,127.05779266
331,508,508. 성수아카데미타워 앞,44115,77021819.52,1745.9326650799046,508. 성수아카데미타워 앞,37.54516983,127.05757141
332,510,510. 뚝도아리수정수센터 버스정류소 옆,15833,74359841.11,4696.509891366134,510. 뚝도아리수정수센터 버스정류소 옆,37.54122162,127.04380035
333,511,511. 서울숲역 5번 출구 옆,22532,67192614.77,2982.097229273921,511. 서울숲역 5번 출구 옆,37.54458237,127.04460907
334,512,512. 뚝섬역 1번 출구 옆,42206,136999918.56,3245.982053736436,512. 뚝섬역 1번 출구 옆,37.5485611,127.0450058
335,513,513. 뚝섬역 5번 출구 정류소 옆,19573,42656869.61,2179.3730961017727,513. 뚝섬역 5번 출구 정류소 옆,37.54630661,127.04980469
336,514,514. 성수사거리 버스정류장 앞,42803,82534551.05,1928.2422038174893,514. 성수사거리 버스정류장 앞,37.54257965,127.06330872
337,515,515. 광양중학교 앞,4879,16065401.04,3292.7651240008195,515. 광양중학교 앞,37.53023529,127.08683014
338,516,516. 광진메디칼 앞,24300,44918612.86,1848.5025868312757,516. 광진메디칼 앞,37.54840469,127.06936646
339,518,518. 청계천 박물관 앞,12377,40816215.49,3297.7470703724653,518. 청계천 박물관 앞,37.57152557,127.03535461
340,519,519. 양지사거리,14914,36018646.52,2415.0896151267266,519. 양지사거리,37.56699371,127.02991486
341,520,520. 상왕십리역 4번 출구 앞,13549,26995445.42,1992.4308377001994,520. 상왕십리역 4번 출구 앞,37.56385803,127.03031921
342,521,521. 왕십리역 11번 출구 앞,22245,58998868.62,2652.2305515846256,521. 왕십리역 11번 출구 앞,37.56144714,127.03491974
343,522,522. 금호역 1번출구 앞,4418,11704757.31,2649.3339316432775,522. 금호역 1번출구 앞,37.5486412,127.01642609
344,523,523. 옥수동성당 옆,2394,9318125.25,3892.282894736842,523. 옥수동성당 옆,37.54366302,127.01406097
345,524,524. 래미안금호하이리버 아파트 102동 옆,5601,23426617.69,4182.577698625246,524. 래미안금호하이리버 아파트 102동 옆,37.55220032,127.02505493
346,525,525. 한양대병원사거리,23684,82735640.03,3493.313630721162,525. 한양대병원사거리,37.55805206,127.04035187
347,526,526. 용답토속공원 앞,11578,25980726.46,2243.973610295388,526. 용답토속공원 앞,37.56351089,127.05672455
